@RELATION amazon

@ATTRIBUTE id string
@ATTRIBUTE mean_r numeric
@ATTRIBUTE mean_g numeric
@ATTRIBUTE mean_b numeric
@ATTRIBUTE mean_intensity numeric
@ATTRIBUTE gray_histogram_0 numeric
@ATTRIBUTE gray_histogram_1 numeric
@ATTRIBUTE gray_histogram_2 numeric
@ATTRIBUTE gray_histogram_3 numeric
@ATTRIBUTE gray_histogram_4 numeric
@ATTRIBUTE gray_histogram_5 numeric
@ATTRIBUTE gray_histogram_6 numeric
@ATTRIBUTE gray_histogram_7 numeric
@ATTRIBUTE gray_histogram_8 numeric
@ATTRIBUTE gray_histogram_9 numeric
@ATTRIBUTE gray_histogram_10 numeric
@ATTRIBUTE gray_histogram_11 numeric
@ATTRIBUTE gray_histogram_12 numeric
@ATTRIBUTE gray_histogram_13 numeric
@ATTRIBUTE gray_histogram_14 numeric
@ATTRIBUTE gray_histogram_15 numeric
@ATTRIBUTE lbp_histogram_0 numeric
@ATTRIBUTE lbp_histogram_1 numeric
@ATTRIBUTE lbp_histogram_2 numeric
@ATTRIBUTE lbp_histogram_3 numeric
@ATTRIBUTE lbp_histogram_4 numeric
@ATTRIBUTE lbp_histogram_5 numeric
@ATTRIBUTE lbp_histogram_6 numeric
@ATTRIBUTE lbp_histogram_7 numeric
@ATTRIBUTE lbp_histogram_8 numeric
@ATTRIBUTE lbp_histogram_9 numeric
@ATTRIBUTE lbp_histogram_10 numeric
@ATTRIBUTE lbp_histogram_11 numeric
@ATTRIBUTE lbp_histogram_12 numeric
@ATTRIBUTE lbp_histogram_13 numeric
@ATTRIBUTE lbp_histogram_14 numeric
@ATTRIBUTE lbp_histogram_15 numeric
@ATTRIBUTE class {forest,water,grass,dirty,human-made}

@DATA
'00348.2',171.015357,173.740206,153.660509,170.650374,0.000158,0.001109,0.004436,0.010509,0.017322,0.032902,0.058674,0.104250,0.201898,0.372796,0.551563,0.566879,0.383464,0.166092,0.058938,0.027515,0.322075,0.128629,0.114688,0.082854,0.054039,0.037295,0.035211,0.027738,0.024145,0.021270,0.022420,0.022564,0.020264,0.023786,0.019833,0.043188,forest
'00348.3',140.482239,143.918554,130.318668,141.348053,0.002726,0.017311,0.041738,0.066386,0.101608,0.141927,0.215363,0.319386,0.451738,0.527390,0.465924,0.304070,0.140730,0.052356,0.018021,0.008068,0.296581,0.121324,0.110150,0.079387,0.051040,0.037637,0.029780,0.026330,0.025719,0.024286,0.026436,0.027418,0.028984,0.030444,0.028028,0.056455,forest
'00348.1',107.268950,111.712593,106.690449,109.812600,0.013742,0.084373,0.154649,0.207107,0.278046,0.343536,0.423241,0.461933,0.426416,0.330646,0.192109,0.093401,0.033550,0.010781,0.003317,0.001090,0.260710,0.104837,0.103077,0.077509,0.052972,0.040376,0.035499,0.031225,0.031074,0.030621,0.032507,0.030194,0.034367,0.035750,0.031376,0.067905,forest
'00429.2',164.973164,169.920473,149.440047,166.106564,0.000107,0.001549,0.013944,0.035848,0.060156,0.101560,0.169623,0.266910,0.366440,0.432313,0.430336,0.382361,0.295332,0.242281,0.182926,0.229406,0.252481,0.101581,0.099835,0.075251,0.056799,0.046477,0.037650,0.035207,0.035306,0.033062,0.034060,0.032763,0.034110,0.034209,0.032414,0.058794,forest
'00429.3',113.139990,123.718569,116.773146,119.756866,0.000917,0.011691,0.044910,0.108103,0.202958,0.331798,0.475786,0.531747,0.448777,0.290707,0.169227,0.088689,0.046851,0.026348,0.015724,0.014081,0.245758,0.091789,0.091677,0.072826,0.057450,0.049111,0.044314,0.040325,0.038218,0.037388,0.035909,0.034698,0.032255,0.034071,0.030910,0.063300,forest
'00429.1',195.077440,198.443444,166.771767,193.839787,0.000000,0.001416,0.007283,0.016185,0.027920,0.039654,0.068788,0.115119,0.151941,0.210007,0.280818,0.344346,0.363162,0.376313,0.359116,0.558804,0.325152,0.138742,0.098783,0.065112,0.047465,0.034686,0.030832,0.025558,0.026775,0.022921,0.025355,0.024341,0.023327,0.034888,0.027383,0.048682,forest
'00429.4',82.511507,96.381482,97.099746,92.303810,0.012144,0.054820,0.147968,0.281975,0.430944,0.529229,0.505969,0.360556,0.186350,0.085562,0.035853,0.015490,0.006981,0.003688,0.002160,0.001660,0.241562,0.093823,0.087729,0.073541,0.056186,0.048629,0.046329,0.041460,0.041161,0.041131,0.038174,0.034918,0.032320,0.034411,0.028317,0.060308,forest
'02513.2',138.499483,143.371639,129.527265,140.334830,0.003221,0.022705,0.051636,0.074636,0.106788,0.144039,0.219588,0.323262,0.434291,0.530129,0.468589,0.304664,0.146347,0.050777,0.016666,0.007434,0.264533,0.105012,0.102382,0.078153,0.052053,0.040070,0.033611,0.030104,0.030075,0.030338,0.029285,0.033932,0.033874,0.036651,0.032471,0.067456,forest
'02513.3',110.260166,115.030999,108.518343,112.864366,0.017121,0.089301,0.133909,0.177230,0.239867,0.306938,0.408906,0.475491,0.453388,0.366810,0.214597,0.097556,0.038697,0.012561,0.003251,0.001098,0.240625,0.091301,0.096996,0.077542,0.056103,0.041768,0.034942,0.031977,0.031358,0.034494,0.034494,0.037246,0.039016,0.039528,0.037096,0.075515,forest
'02513.1',164.660595,169.629229,150.660795,165.981859,0.000138,0.003124,0.007580,0.014012,0.024257,0.039096,0.068085,0.120366,0.225800,0.403133,0.591813,0.552395,0.307805,0.113245,0.039371,0.022190,0.285002,0.105644,0.110327,0.083566,0.056380,0.045007,0.031809,0.031870,0.028160,0.030410,0.027734,0.026578,0.029315,0.027795,0.025848,0.054555,forest
'02165.1',155.865956,140.406169,133.416258,144.217642,0.000000,0.000000,0.000000,0.000000,0.000000,0.001680,0.039202,0.266015,0.621635,0.675958,0.285616,0.052643,0.000000,0.000000,0.000000,0.000000,0.130710,0.070977,0.056219,0.041462,0.033732,0.029515,0.029515,0.040759,0.049895,0.068166,0.071680,0.081518,0.076599,0.079410,0.050597,0.089248,dirty
'02165.3',214.493023,198.854686,192.390569,202.786182,0.000000,0.000000,0.000000,0.000015,0.000046,0.000138,0.000338,0.000630,0.001891,0.010421,0.057317,0.281560,0.748322,0.587837,0.108317,0.007378,0.420561,0.211933,0.123005,0.062401,0.030813,0.019916,0.014162,0.011427,0.010856,0.009550,0.010284,0.011101,0.012570,0.014733,0.009876,0.026813,dirty
'02165.2',25.300523,33.925259,52.659626,33.460654,0.037615,0.637191,0.763025,0.101781,0.002589,0.000115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.397691,0.215808,0.118951,0.068420,0.036348,0.023163,0.015965,0.012829,0.010334,0.008909,0.010406,0.011831,0.010477,0.022878,0.009835,0.026156,dirty
'02165.5',125.654880,122.100199,125.064442,123.508267,0.000000,0.000000,0.000000,0.000000,0.076466,0.380570,0.477662,0.507846,0.435908,0.343343,0.222859,0.075209,0.005282,0.000252,0.000000,0.000000,0.069843,0.041631,0.038362,0.026664,0.025460,0.021159,0.025804,0.037502,0.052985,0.068639,0.099088,0.114915,0.121624,0.100464,0.079649,0.076208,dirty
'00887.4',59.082313,69.509983,107.171423,70.670443,0.001061,0.020032,0.136926,0.588005,0.731059,0.309557,0.057269,0.027927,0.022035,0.013551,0.008366,0.004478,0.001885,0.001532,0.000118,0.000236,0.272543,0.183270,0.096470,0.048347,0.034855,0.027659,0.024961,0.027434,0.026984,0.022487,0.033056,0.032381,0.035305,0.035979,0.034630,0.063638,water
'02165.6',176.286526,178.368893,147.640473,174.243246,0.000000,0.000604,0.002243,0.006125,0.014061,0.032867,0.053656,0.101446,0.174167,0.315122,0.486529,0.632574,0.419157,0.186244,0.081088,0.045375,0.352711,0.155761,0.143509,0.080683,0.045490,0.031674,0.023723,0.019943,0.016684,0.016293,0.015641,0.016684,0.014859,0.019552,0.015120,0.031674,forest
'00990.2',135.390354,141.519876,136.905480,139.163790,0.001707,0.016979,0.055570,0.096377,0.135389,0.183466,0.257389,0.354785,0.445732,0.488755,0.428354,0.294650,0.167130,0.076605,0.034069,0.019883,0.292318,0.116375,0.105646,0.078064,0.054142,0.040351,0.033854,0.030170,0.027357,0.027283,0.027681,0.027332,0.025366,0.029648,0.026735,0.057677,forest
'00990.1',100.974825,108.890993,112.061426,106.884035,0.007490,0.065575,0.169429,0.250813,0.320854,0.381567,0.440301,0.444892,0.388842,0.280288,0.161237,0.080574,0.035236,0.013018,0.005510,0.002521,0.225494,0.081855,0.087622,0.074781,0.057933,0.048786,0.040701,0.039882,0.040457,0.036851,0.037966,0.039046,0.036659,0.038907,0.035718,0.077343,forest
'01557.2',134.070134,140.375294,138.882331,138.330929,0.002460,0.017632,0.057364,0.109480,0.156060,0.219247,0.291086,0.356200,0.434189,0.455347,0.403846,0.310563,0.184189,0.094227,0.040471,0.023003,0.295302,0.115100,0.111904,0.079813,0.052712,0.040716,0.031960,0.029027,0.026969,0.028895,0.025305,0.024692,0.026006,0.029333,0.025043,0.057222,forest
'02363.1',87.236532,92.018411,95.182753,90.952806,0.018407,0.229467,0.287737,0.308233,0.339683,0.403825,0.440752,0.422797,0.289657,0.163348,0.078258,0.030151,0.009938,0.003162,0.001186,0.000282,0.211066,0.080368,0.085315,0.070221,0.052552,0.041496,0.038265,0.036902,0.038316,0.039124,0.044374,0.042556,0.045232,0.048210,0.040941,0.085062,forest
'01557.1',106.074416,114.678259,117.206209,112.393243,0.007209,0.044791,0.117812,0.206224,0.290466,0.373195,0.440336,0.452596,0.420446,0.302318,0.194727,0.101882,0.047238,0.019903,0.006341,0.003315,0.276779,0.098187,0.100337,0.081059,0.059701,0.044367,0.037233,0.033090,0.032079,0.029658,0.028947,0.029132,0.028818,0.029730,0.026996,0.063887,forest
'02363.3',145.914013,149.257698,134.496520,146.575913,0.002059,0.020182,0.044437,0.061576,0.086632,0.118027,0.166171,0.270812,0.404079,0.540823,0.503365,0.348383,0.183058,0.078097,0.031875,0.017116,0.247516,0.102696,0.098240,0.079218,0.053963,0.043001,0.035692,0.032613,0.033890,0.032063,0.032839,0.035942,0.034941,0.037519,0.033114,0.066753,forest
'02363.2',114.005576,117.631335,111.116755,115.808641,0.010933,0.092231,0.152242,0.178487,0.216390,0.288278,0.371656,0.455856,0.471288,0.401287,0.241667,0.124716,0.052779,0.022326,0.008587,0.004378,0.236365,0.092932,0.094115,0.075487,0.052984,0.039947,0.035539,0.035145,0.033892,0.034658,0.037604,0.038973,0.038973,0.039506,0.038996,0.074883,forest
'02681.1',113.146102,117.882360,109.845110,115.551990,0.006110,0.069842,0.134888,0.164085,0.233347,0.313089,0.401996,0.487770,0.469710,0.334784,0.221088,0.113966,0.052633,0.022430,0.009513,0.005530,0.231700,0.093143,0.092023,0.074680,0.054700,0.043536,0.036997,0.034901,0.035371,0.037178,0.039165,0.041441,0.034829,0.039381,0.035371,0.075583,forest
'02681.2',179.876057,180.950360,162.316038,178.522919,0.000000,0.000033,0.000196,0.000229,0.001702,0.004681,0.010443,0.029168,0.093822,0.240121,0.541852,0.671816,0.405636,0.148263,0.032213,0.007300,0.366536,0.145864,0.129859,0.087002,0.055285,0.035997,0.025210,0.018995,0.017295,0.014774,0.015536,0.015126,0.012605,0.015243,0.015009,0.029665,forest
'02681.3',140.804420,144.676227,128.584487,141.685090,0.001609,0.015852,0.039401,0.058993,0.093545,0.139317,0.213488,0.324189,0.469051,0.521760,0.469769,0.288028,0.127836,0.056275,0.019961,0.009241,0.271330,0.108253,0.107568,0.082309,0.055411,0.041412,0.031793,0.029590,0.029052,0.029101,0.030153,0.030276,0.030080,0.032429,0.029664,0.061579,forest
'02681.4',33.452843,42.238434,66.506909,42.397120,0.039085,0.645153,0.708992,0.233456,0.128423,0.079969,0.042559,0.017805,0.007135,0.003226,0.001241,0.000931,0.000310,0.000000,0.000000,0.000000,0.182345,0.069998,0.068250,0.056889,0.050612,0.051724,0.049023,0.052678,0.053154,0.051406,0.056571,0.046242,0.045686,0.046639,0.040760,0.078023,forest
'02716.2',141.115647,145.259190,133.336677,142.661141,0.002774,0.026642,0.067040,0.091848,0.125514,0.164279,0.216780,0.305697,0.421391,0.483689,0.466465,0.347036,0.203828,0.099073,0.041920,0.022347,0.252161,0.097429,0.096226,0.075795,0.053850,0.042777,0.035514,0.033130,0.032506,0.033152,0.034979,0.035113,0.035068,0.037541,0.034712,0.070047,forest
'00823.4',109.443653,114.950635,109.205068,112.649687,0.014767,0.097485,0.162522,0.210457,0.244605,0.327612,0.396081,0.456851,0.433056,0.361010,0.227474,0.118106,0.051799,0.022468,0.007556,0.003807,0.246326,0.102796,0.098461,0.074291,0.052733,0.038667,0.034103,0.032983,0.032065,0.033844,0.034447,0.034792,0.036600,0.038523,0.035280,0.074090,forest
'02845.3',40.116647,48.426351,68.499564,48.241575,0.073824,0.636691,0.607033,0.365574,0.227919,0.160543,0.084785,0.044810,0.010316,0.003546,0.001612,0.000645,0.000967,0.000322,0.000645,0.000000,0.201451,0.074983,0.067381,0.062198,0.046303,0.047685,0.036282,0.042847,0.041811,0.039737,0.049067,0.043538,0.041465,0.055978,0.047685,0.101589,forest
'02084.2',111.164058,115.437113,110.685392,113.623837,0.009926,0.041746,0.099843,0.173222,0.264543,0.370585,0.431323,0.480991,0.429749,0.317134,0.192513,0.094730,0.043357,0.016313,0.005656,0.002210,0.289519,0.108378,0.111450,0.087260,0.060280,0.042105,0.032931,0.027998,0.026548,0.027132,0.025618,0.025639,0.027976,0.030443,0.024428,0.052296,forest
'02084.1',150.867311,154.754890,140.688704,151.990695,0.000773,0.004769,0.014798,0.031669,0.058739,0.100851,0.158572,0.268886,0.398372,0.512663,0.518846,0.378201,0.210788,0.089616,0.035213,0.014967,0.321184,0.120207,0.119429,0.089177,0.058949,0.041673,0.031613,0.026899,0.022695,0.021529,0.020606,0.021845,0.020338,0.022671,0.019609,0.041576,forest
'01443.1',99.026900,107.918965,105.760416,105.011876,0.013742,0.121653,0.179290,0.208482,0.280415,0.372708,0.452606,0.478693,0.396605,0.272040,0.146633,0.065074,0.027170,0.008592,0.002936,0.000770,0.208747,0.079527,0.086658,0.073908,0.054929,0.044683,0.038771,0.036785,0.040576,0.039854,0.042404,0.042968,0.043329,0.044570,0.041027,0.081265,forest
'02179.3',72.830189,87.299001,96.703541,84.045662,0.008734,0.153888,0.325613,0.482699,0.540391,0.382198,0.288832,0.247377,0.193252,0.109235,0.060399,0.034320,0.018698,0.006397,0.002829,0.000738,0.242722,0.112665,0.092880,0.070321,0.052930,0.043226,0.035035,0.038059,0.031254,0.036169,0.031254,0.036295,0.037303,0.041210,0.035539,0.063138,forest
'01443.3',125.659448,132.403774,123.126414,129.328847,0.007499,0.052848,0.098256,0.118490,0.147458,0.197571,0.276653,0.394908,0.486047,0.499340,0.375115,0.204894,0.100962,0.039026,0.012881,0.005647,0.262759,0.106413,0.106015,0.075358,0.048923,0.038398,0.032126,0.030045,0.029525,0.030504,0.031208,0.033625,0.035277,0.036470,0.035338,0.068015,forest
'01443.2',157.413828,163.154513,145.512323,159.430314,0.000953,0.007904,0.023465,0.034121,0.048906,0.071807,0.107587,0.186310,0.296755,0.471208,0.564892,0.453565,0.295202,0.136415,0.054870,0.026429,0.291098,0.122519,0.113054,0.083526,0.053300,0.037859,0.029747,0.028307,0.025908,0.024425,0.026475,0.028569,0.027304,0.031797,0.024469,0.051642,forest
'01214.4',125.806702,133.625676,123.716457,130.155331,0.003096,0.023478,0.063820,0.110972,0.163810,0.242880,0.325812,0.403187,0.477842,0.467349,0.358805,0.202229,0.100121,0.042069,0.016326,0.008195,0.274994,0.105661,0.101159,0.078165,0.056050,0.042831,0.036195,0.034240,0.032446,0.029594,0.029863,0.028680,0.028769,0.029038,0.029056,0.063260,forest
'02728.2',105.634338,108.434082,108.435483,107.599273,0.008089,0.109183,0.209032,0.262903,0.318051,0.358168,0.389901,0.413676,0.408076,0.322439,0.195081,0.105482,0.049581,0.020599,0.005993,0.003799,0.216208,0.083693,0.086460,0.073846,0.057825,0.045939,0.041628,0.036938,0.037608,0.038278,0.039793,0.040725,0.039181,0.041249,0.040288,0.080343,forest
'01542.4',129.481540,136.049409,122.464677,132.534159,0.002909,0.039109,0.097298,0.141751,0.169111,0.217984,0.265346,0.372016,0.444695,0.478378,0.392102,0.277347,0.146675,0.067141,0.023947,0.011106,0.248597,0.103882,0.101922,0.072874,0.049730,0.038952,0.031935,0.032015,0.031379,0.034239,0.034160,0.037046,0.037708,0.039641,0.035854,0.070067,forest
'02728.1',71.289028,83.086762,94.744657,80.882140,0.006896,0.103707,0.248034,0.470757,0.582497,0.465945,0.288388,0.205369,0.137771,0.066347,0.027736,0.011557,0.005002,0.001591,0.000341,0.000152,0.193786,0.076852,0.074041,0.066918,0.054328,0.048706,0.042738,0.042238,0.042469,0.047744,0.046435,0.049168,0.044663,0.045318,0.042238,0.082358,forest
'01542.1',171.565312,176.666803,151.710039,172.300114,0.000079,0.002321,0.012667,0.030526,0.043154,0.057433,0.078204,0.120806,0.187091,0.319069,0.458954,0.572404,0.457184,0.266238,0.116361,0.067071,0.314513,0.139557,0.116604,0.071695,0.046453,0.033259,0.025691,0.024496,0.021060,0.022654,0.025940,0.026039,0.026089,0.031317,0.024695,0.049938,forest
'02973.1',117.540609,125.109982,117.634145,121.991446,0.009553,0.081853,0.145587,0.164199,0.203472,0.258542,0.320969,0.423383,0.478849,0.429851,0.306849,0.187476,0.096145,0.040433,0.015946,0.005282,0.243351,0.097847,0.097057,0.074205,0.053399,0.040892,0.034801,0.033220,0.033848,0.034104,0.034685,0.036173,0.036568,0.038869,0.036824,0.074158,forest
'01542.3',46.011725,56.540704,73.229711,55.285550,0.019201,0.438518,0.661777,0.494532,0.281840,0.167324,0.103207,0.071903,0.035541,0.016526,0.005270,0.002278,0.000795,0.000450,0.000159,0.000053,0.170023,0.060858,0.063135,0.060917,0.055400,0.050263,0.046731,0.050175,0.050000,0.051781,0.053736,0.054904,0.048336,0.049037,0.047227,0.087478,forest
'01542.2',91.057172,100.149421,99.357205,97.331431,0.003116,0.061383,0.183836,0.312911,0.401246,0.467380,0.442998,0.418539,0.282765,0.160467,0.077429,0.039182,0.018773,0.007478,0.002337,0.000467,0.265899,0.123813,0.102077,0.068588,0.049992,0.037595,0.034294,0.030188,0.031637,0.031557,0.033247,0.034052,0.032281,0.033086,0.030349,0.061343,forest
'00823.2',158.812446,164.417980,145.700533,160.608697,0.000716,0.007636,0.022907,0.039521,0.056045,0.080801,0.112209,0.173682,0.273781,0.435533,0.542492,0.508042,0.313123,0.159395,0.063054,0.030841,0.283893,0.121032,0.107588,0.079604,0.049355,0.039711,0.033391,0.029591,0.027290,0.026632,0.028386,0.030979,0.027290,0.029774,0.027582,0.057904,forest
'02518.2',88.707118,95.510461,98.147989,93.775709,0.019126,0.171182,0.298301,0.348203,0.381726,0.398237,0.408302,0.376046,0.304800,0.198418,0.112114,0.048792,0.019390,0.007819,0.003540,0.001268,0.205198,0.077425,0.082268,0.069982,0.053538,0.044395,0.038724,0.039740,0.038464,0.041276,0.044300,0.045576,0.046379,0.045245,0.042859,0.084631,forest
'01274.5',70.080616,85.613519,95.492967,82.092893,0.009721,0.104154,0.250498,0.439753,0.563108,0.485159,0.337983,0.210156,0.128012,0.066270,0.030788,0.015782,0.008094,0.003807,0.001404,0.000554,0.222748,0.083563,0.080348,0.069543,0.056401,0.047613,0.044298,0.044258,0.042900,0.041222,0.041941,0.038746,0.037148,0.039485,0.035830,0.073956,forest
'00508.1',121.329038,128.817101,122.772434,125.886757,0.011493,0.076208,0.139086,0.160790,0.190899,0.238264,0.316799,0.398974,0.456835,0.431838,0.363562,0.223890,0.121388,0.055897,0.023777,0.014042,0.256071,0.109062,0.103609,0.071548,0.048196,0.037193,0.031259,0.029896,0.030505,0.032751,0.033905,0.034948,0.035445,0.038252,0.036103,0.071259,forest
'00508.2',148.783769,158.705457,144.103233,154.071860,0.003049,0.022161,0.055254,0.075704,0.087789,0.109913,0.145906,0.211496,0.314790,0.429537,0.523684,0.468170,0.313787,0.152710,0.068788,0.037034,0.268953,0.111892,0.095464,0.072860,0.050839,0.038100,0.032779,0.032857,0.030682,0.029051,0.031731,0.032779,0.033478,0.037090,0.032430,0.069015,forest
'00508.3',68.964017,81.107098,94.421455,78.992436,0.003953,0.064564,0.250899,0.405611,0.540448,0.580197,0.326773,0.161849,0.076752,0.025035,0.010870,0.004282,0.001647,0.000329,0.000220,0.000000,0.214127,0.099070,0.088717,0.067619,0.052418,0.044948,0.046914,0.039706,0.043507,0.044817,0.042983,0.044031,0.036037,0.036692,0.031058,0.067357,forest
'02914.1',147.975293,156.261413,140.037226,151.931936,0.000247,0.010805,0.035996,0.056031,0.079832,0.108419,0.155713,0.231100,0.362858,0.477050,0.537680,0.428212,0.233447,0.104900,0.042818,0.024975,0.259507,0.102327,0.096217,0.073715,0.053150,0.041365,0.034521,0.031449,0.030348,0.031082,0.034220,0.033319,0.034888,0.039262,0.034955,0.069676,forest
'02256.1',131.470332,135.871593,128.699873,133.740535,0.003795,0.014952,0.041317,0.082889,0.142471,0.233912,0.325693,0.427923,0.467116,0.425714,0.381141,0.258266,0.113784,0.048057,0.016481,0.006995,0.313163,0.125670,0.115764,0.081702,0.055793,0.036353,0.028402,0.024460,0.022001,0.022843,0.023281,0.024494,0.025134,0.028368,0.022944,0.049628,forest
'02256.2',58.237141,67.900821,78.660035,66.223249,0.006635,0.046178,0.245508,0.725457,0.570878,0.271271,0.098850,0.041364,0.016276,0.004546,0.002076,0.000471,0.000127,0.000051,0.000013,0.000000,0.329735,0.119248,0.105524,0.082340,0.061357,0.046135,0.036580,0.030819,0.026252,0.023512,0.020538,0.019437,0.019227,0.020023,0.017119,0.042154,forest
'02256.3',170.132189,171.618617,151.946187,168.946045,0.000561,0.002807,0.008912,0.018737,0.039720,0.069195,0.114740,0.192215,0.291165,0.375027,0.474889,0.490257,0.399027,0.254953,0.137266,0.093406,0.356637,0.154602,0.127699,0.076991,0.041681,0.026372,0.021593,0.021947,0.018761,0.020265,0.019027,0.019204,0.019912,0.019469,0.021062,0.034779,forest
'01315.3',163.737621,176.983549,155.063818,170.522526,0.000294,0.003530,0.012258,0.023977,0.043738,0.072962,0.122044,0.177844,0.241832,0.358434,0.459736,0.507495,0.424432,0.268604,0.157838,0.111502,0.305178,0.132978,0.122541,0.074660,0.046562,0.035438,0.025345,0.025690,0.027639,0.024600,0.023969,0.027869,0.026091,0.028671,0.020586,0.052182,forest
'01315.2',78.532242,92.591989,98.753028,89.084942,0.006136,0.056985,0.158221,0.308136,0.484011,0.571326,0.457732,0.280005,0.145053,0.075478,0.034006,0.013689,0.006454,0.002634,0.001071,0.000781,0.271010,0.111464,0.102372,0.077453,0.054853,0.039437,0.038913,0.033413,0.034872,0.031580,0.030682,0.030682,0.026903,0.030869,0.028699,0.056799,forest
'01315.1',126.018987,140.006321,125.688144,134.189733,0.005581,0.028591,0.077559,0.127791,0.173126,0.228386,0.305182,0.389717,0.438475,0.453481,0.382767,0.266270,0.157646,0.085852,0.041228,0.020482,0.245069,0.098411,0.101814,0.076667,0.052595,0.038039,0.033716,0.032284,0.031644,0.033588,0.034228,0.037298,0.037758,0.039088,0.037886,0.069914,forest
'02720.1',125.862192,130.811547,120.092616,128.109698,0.005022,0.063804,0.126178,0.150073,0.184205,0.237443,0.290042,0.381392,0.448730,0.465748,0.374283,0.245305,0.124883,0.052754,0.022176,0.012401,0.237193,0.093654,0.093134,0.072334,0.051211,0.040184,0.036203,0.034894,0.036006,0.034661,0.036992,0.038534,0.038857,0.040955,0.037888,0.077301,forest
'01315.4',92.903448,106.700549,103.776101,102.238958,0.009677,0.084760,0.196045,0.291345,0.384140,0.435895,0.419824,0.401939,0.325647,0.241232,0.152239,0.073268,0.032400,0.012787,0.004752,0.003456,0.224664,0.087078,0.087406,0.068137,0.052886,0.047229,0.039931,0.038127,0.038701,0.039931,0.041325,0.040669,0.039357,0.041243,0.037963,0.075353,forest
'00550.3',69.826420,87.675438,99.102693,83.653931,0.011736,0.118509,0.247361,0.378821,0.469586,0.512911,0.430712,0.294531,0.147783,0.054634,0.019515,0.007644,0.003035,0.001057,0.000315,0.000022,0.215246,0.080975,0.079837,0.063969,0.054031,0.046868,0.047129,0.047674,0.045326,0.043785,0.044804,0.041057,0.040440,0.039302,0.036100,0.073457,forest
'00550.2',89.667085,110.132871,120.056096,105.154063,0.000503,0.019713,0.089831,0.202143,0.314602,0.441712,0.514258,0.488966,0.337659,0.174113,0.082861,0.038404,0.017078,0.008036,0.003981,0.002205,0.213876,0.080836,0.079953,0.067631,0.053213,0.047918,0.045508,0.045775,0.046059,0.045287,0.045161,0.043018,0.040245,0.038763,0.035391,0.071366,forest
'00550.1',220.939473,229.784263,201.286641,223.909641,0.000000,0.000000,0.000830,0.000000,0.002491,0.008303,0.009963,0.019926,0.021587,0.034041,0.087178,0.112086,0.184319,0.248250,0.302217,0.889215,0.272439,0.118268,0.106653,0.081309,0.063358,0.047518,0.034847,0.030623,0.031679,0.025343,0.036959,0.026399,0.023231,0.028511,0.030623,0.042239,forest
'02577.1',116.013713,121.223011,114.866301,118.942192,0.009722,0.054128,0.105865,0.161268,0.230078,0.307275,0.396445,0.447485,0.464219,0.387142,0.251175,0.146047,0.066200,0.026237,0.010399,0.004482,0.260018,0.104913,0.105400,0.079680,0.054489,0.040898,0.034357,0.031203,0.030123,0.029933,0.032113,0.031605,0.030907,0.036284,0.030780,0.067296,forest
'02577.2',80.585079,87.496187,92.317702,85.981149,0.001876,0.039575,0.202651,0.378521,0.440101,0.502022,0.504154,0.305768,0.138512,0.038210,0.007506,0.001279,0.000682,0.000000,0.000000,0.000000,0.279236,0.109599,0.099233,0.080121,0.064248,0.047079,0.043192,0.034985,0.031638,0.029370,0.025051,0.026023,0.027967,0.025807,0.024835,0.051614,forest
'02577.3',148.121715,149.407315,133.253579,147.182544,0.001555,0.007848,0.019608,0.040794,0.073057,0.124598,0.225818,0.334178,0.457975,0.494386,0.449349,0.333707,0.190632,0.093985,0.038296,0.016827,0.328551,0.131438,0.125230,0.085368,0.055338,0.038882,0.027505,0.023496,0.020495,0.021090,0.021297,0.019961,0.020228,0.021654,0.018624,0.040842,forest
'00242.1',100.792438,108.581383,104.515903,105.786657,0.018774,0.094295,0.171709,0.229859,0.288434,0.381880,0.447899,0.441238,0.413714,0.289512,0.153816,0.068207,0.027035,0.008914,0.002579,0.000784,0.242667,0.091835,0.095770,0.079632,0.054268,0.041800,0.036112,0.033566,0.031317,0.032045,0.034194,0.036575,0.035682,0.039452,0.039022,0.076061,forest
